Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2018-12-05,4261.81494140625,5230.0,5230.0,5115.0,5120.0,74994000,BBCA.JK
2018-12-06,4286.2607421875,5260.0,5260.0,5120.0,5170.0,75450000,BBCA.JK
2018-12-07,4229.21875,5190.0,5210.0,5160.0,5190.0,71070000,BBCA.JK
2018-12-10,4221.07080078125,5180.0,5205.0,5120.0,5120.0,81221000,BBCA.JK
2018-12-11,4204.7734375,5160.0,5200.0,5125.0,5130.0,93017000,BBCA.JK
2018-12-12,4208.84716796875,5165.0,5190.0,5130.0,5190.0,121623000,BBCA.JK
2018-12-13,4208.84716796875,5165.0,5205.0,5145.0,5200.0,84280500,BBCA.JK
2018-12-14,4208.84716796875,5165.0,5180.0,5140.0,5160.0,184435000,BBCA.JK
2018-12-17,4208.84716796875,5165.0,5200.0,5150.0,5185.0,101438500,BBCA.JK
2018-12-18,4127.3603515625,5065.0,5115.0,4980.0,5100.0,132039000,BBCA.JK
2018-12-19,4261.81494140625,5230.0,5230.0,5040.0,5040.0,102220500,BBCA.JK
2018-12-20,4168.10302734375,5115.0,5170.0,5070.0,5120.0,94455000,BBCA.JK
2018-12-21,4212.92138671875,5170.0,5175.0,5040.0,5040.0,89979500,BBCA.JK
2018-12-24,4212.92138671875,5170.0,5170.0,5170.0,5170.0,0,BBCA.JK
2018-12-25,4212.92138671875,5170.0,5170.0,5170.0,5170.0,0,BBCA.JK
2018-12-26,4257.740234375,5225.0,5225.0,5140.0,5170.0,66511500,BBCA.JK
2018-12-27,4233.2939453125,5195.0,5255.0,5180.0,5240.0,50265500,BBCA.JK
2018-12-28,4237.36865234375,5200.0,5240.0,5180.0,5195.0,54467500,BBCA.JK
2018-12-31,4237.36865234375,5200.0,5200.0,5200.0,5200.0,0,BBCA.JK
2019-01-01,4237.36865234375,5200.0,5200.0,5200.0,5200.0,0,BBCA.JK
2019-01-02,4269.96484375,5240.0,5245.0,5200.0,5200.0,35956000,BBCA.JK
2019-01-03,4221.07080078125,5180.0,5220.0,5115.0,5200.0,72358000,BBCA.JK
2019-01-04,4241.44287109375,5205.0,5205.0,5125.0,5175.0,51465000,BBCA.JK
2019-01-07,4274.03759765625,5245.0,5325.0,5245.0,5265.0,73438000,BBCA.JK
2019-01-08,4269.96484375,5240.0,5320.0,5205.0,5230.0,66247500,BBCA.JK
2019-01-09,4282.1875,5255.0,5320.0,5225.0,5300.0,84871000,BBCA.JK
2019-01-10,4282.1875,5255.0,5300.0,5190.0,5300.0,114314500,BBCA.JK
2019-01-11,4278.11181640625,5250.0,5300.0,5235.0,5280.0,84826500,BBCA.JK
2019-01-14,4237.36865234375,5200.0,5235.0,5150.0,5220.0,87547500,BBCA.JK
2019-01-15,4286.2607421875,5260.0,5260.0,5190.0,5230.0,87763000,BBCA.JK
2019-01-16,4306.6328125,5285.0,5285.0,5245.0,5260.0,94972500,BBCA.JK
2019-01-17,4343.3017578125,5330.0,5330.0,5285.0,5290.0,91654000,BBCA.JK
2019-01-18,4420.7158203125,5425.0,5425.0,5315.0,5340.0,100873500,BBCA.JK
2019-01-21,4518.501953125,5545.0,5600.0,5390.0,5425.0,87118000,BBCA.JK
